NORAD CAT ID,Satellite name,COSPAR ID,Launch date,Decay date,Apogee (km),Perigee (km),Age (years),Disposal status
44736,STARLINK-1031,2019-074Z,2019-11-11,,305.0,299.0,6.321697467488022,Decaying
44758,STARLINK-1053,2019-074AX,2019-11-11,,303.0,294.0,6.321697467488022,Decaying
44925,STARLINK-1112,2020-001M,2020-01-07,,239.0,230.0,6.165639972621492,Decaying
45413,STARLINK-1298,2020-019BF,2020-03-18,,290.0,282.0,5.971252566735113,Decaying
45699,STARLINK-1398,2020-035AU,2020-06-04,,292.0,286.0,5.757700205338809,Decaying
45756,STARLINK-1484,2020-038AC,2020-06-13,,272.0,264.0,5.73305954825462,Decaying
46157,STARLINK-1587,2020-057AS,2020-08-18,,290.0,283.0,5.552361396303901,Decaying
46336,STARLINK-1738,2020-062M,2020-09-03,,253.0,247.0,5.508555783709788,Decaying
46338,STARLINK-1752,2020-062P,2020-09-03,,301.0,297.0,5.508555783709788,Decaying
46362,STARLINK-1726,2020-062AP,2020-09-03,,293.0,285.0,5.508555783709788,Decaying
46533,STARLINK-1648,2020-070B,2020-10-06,,307.0,298.0,5.418206707734429,Decaying
46581,STARLINK-1712,2020-070BB,2020-10-06,,273.0,266.0,5.418206707734429,Decaying
46712,STARLINK-1814,2020-073AU,2020-10-18,,297.0,285.0,5.385352498288843,Decaying
47556,STARLINK-1955,2021-009J,2021-02-04,,284.0,279.0,5.086926762491444,Decaying
47643,STARLINK-2022,2021-012Z,2021-02-16,,294.0,289.0,5.054072553045859,Decaying
44235,STARLINK-31,2019-029A,2019-05-24,2020-10-01,154.0,142.0,6.789869952087611,Deorbited
44236,STARLINK-22,2019-029B,2019-05-24,2020-08-09,163.0,158.0,6.789869952087611,Deorbited
44237,STARLINK-23,2019-029C,2019-05-24,2020-09-02,167.0,161.0,6.789869952087611,Deorbited
44238,STARLINK-24,2019-029D,2019-05-24,2022-10-24,182.0,173.0,6.789869952087611,Deorbited
44239,STARLINK-25,2019-029E,2019-05-24,2020-09-01,160.0,156.0,6.789869952087611,Deorbited
44240,STARLINK-26,2019-029F,2019-05-24,2021-04-10,165.0,158.0,6.789869952087611,Deorbited
44241,STARLINK-27,2019-029G,2019-05-24,2020-09-26,157.0,151.0,6.789869952087611,Deorbited
44242,STARLINK-28,2019-029H,2019-05-24,2020-08-21,137.0,130.0,6.789869952087611,Deorbited
44243,STARLINK-29,2019-029J,2019-05-24,2020-10-13,142.0,131.0,6.789869952087611,Deorbited
44244,STARLINK-30,2019-029K,2019-05-24,2020-10-13,160.0,155.0,6.789869952087611,Deorbited
44245,STARLINK-21,2019-029L,2019-05-24,2020-09-22,161.0,151.0,6.789869952087611,Deorbited
44246,STARLINK-46,2019-029M,2019-05-24,2020-02-20,183.0,148.0,6.789869952087611,Deorbited
44247,STARLINK-33,2019-029N,2019-05-24,2020-08-29,140.0,129.0,6.789869952087611,Deorbited
44248,STARLINK-34,2019-029P,2019-05-24,2020-09-03,150.0,145.0,6.789869952087611,Deorbited
44249,STARLINK-61,2019-029Q,2019-05-24,2022-07-29,183.0,178.0,6.789869952087611,Deorbited
44250,STARLINK-36,2019-029R,2019-05-24,2020-09-15,209.0,197.0,6.789869952087611,Deorbited
44251,STARLINK-37,2019-029S,2019-05-24,2020-09-16,181.0,168.0,6.789869952087611,Deorbited
44252,STARLINK-71,2019-029T,2019-05-24,2022-10-23,189.0,181.0,6.789869952087611,Deorbited
44253,STARLINK-39,2019-029U,2019-05-24,2020-09-18,187.0,173.0,6.789869952087611,Deorbited
44254,STARLINK-32,2019-029V,2019-05-24,2020-09-12,149.0,139.0,6.789869952087611,Deorbited
44255,STARLINK-66,2019-029W,2019-05-24,2020-08-21,139.0,132.0,6.789869952087611,Deorbited
44256,STARLINK-42,2019-029X,2019-05-24,2020-09-16,173.0,135.0,6.789869952087611,Deorbited
44257,STARLINK-43,2019-029Y,2019-05-24,2022-01-27,167.0,100.0,6.789869952087611,Deorbited
44258,STARLINK-40,2019-029Z,2019-05-24,2020-09-05,141.0,108.0,6.789869952087611,Deorbited
44259,STARLINK-52,2019-029AA,2019-05-24,2020-10-13,184.0,175.0,6.789869952087611,Deorbited
44260,STARLINK-45,2019-029AB,2019-05-24,2020-09-04,176.0,163.0,6.789869952087611,Deorbited
44261,STARLINK-44,2019-029AC,2019-05-24,2020-09-05,183.0,175.0,6.789869952087611,Deorbited
44262,STARLINK-49,2019-029AD,2019-05-24,2020-09-29,215.0,204.0,6.789869952087611,Deorbited
44263,STARLINK-72,2019-029AE,2019-05-24,2020-10-16,144.0,139.0,6.789869952087611,Deorbited
44264,STARLINK-35,2019-029AF,2019-05-24,2020-09-16,166.0,160.0,6.789869952087611,Deorbited
44265,STARLINK-63,2019-029AG,2019-05-24,2020-10-13,165.0,164.0,6.789869952087611,Deorbited
44266,STARLINK-54,2019-029AH,2019-05-24,2020-09-15,146.0,120.0,6.789869952087611,Deorbited
44267,STARLINK-69,2019-029AJ,2019-05-24,2020-09-16,192.0,184.0,6.789869952087611,Deorbited
44268,STARLINK-55,2019-029AK,2019-05-24,2021-03-09,128.0,122.0,6.789869952087611,Deorbited
44269,STARLINK-57,2019-029AL,2019-05-24,2020-09-18,169.0,159.0,6.789869952087611,Deorbited
44270,STARLINK-58,2019-029AM,2019-05-24,2020-08-23,147.0,133.0,6.789869952087611,Deorbited
44271,STARLINK-59,2019-029AN,2019-05-24,2020-10-15,193.0,188.0,6.789869952087611,Deorbited
44272,STARLINK-51,2019-029AP,2019-05-24,2020-09-02,172.0,167.0,6.789869952087611,Deorbited
44273,STARLINK-60,2019-029AQ,2019-05-24,2020-12-26,163.0,156.0,6.789869952087611,Deorbited
44274,STARLINK-62,2019-029AR,2019-05-24,2020-08-28,144.0,132.0,6.789869952087611,Deorbited
44275,STARLINK-64,2019-029AS,2019-05-24,2021-05-21,179.0,171.0,6.789869952087611,Deorbited
44276,STARLINK-65,2019-029AT,2019-05-24,2020-10-21,188.0,179.0,6.789869952087611,Deorbited
44277,STARLINK-41,2019-029AU,2019-05-24,2020-08-09,182.0,162.0,6.789869952087611,Deorbited
44278,STARLINK-67,2019-029AV,2019-05-24,2020-05-27,158.0,151.0,6.789869952087611,Deorbited
44279,STARLINK-68,2019-029AW,2019-05-24,2021-06-26,185.0,181.0,6.789869952087611,Deorbited
44280,STARLINK-38,2019-029AX,2019-05-24,2020-09-06,149.0,140.0,6.789869952087611,Deorbited
44281,STARLINK-70,2019-029AY,2019-05-24,2021-10-03,179.0,166.0,6.789869952087611,Deorbited
44282,STARLINK-80,2019-029AZ,2019-05-24,2022-05-04,207.0,193.0,6.789869952087611,Deorbited
44283,STARLINK-56,2019-029BA,2019-05-24,2020-09-10,197.0,183.0,6.789869952087611,Deorbited
44284,STARLINK-73,2019-029BB,2019-05-24,2020-09-28,178.0,170.0,6.789869952087611,Deorbited
44285,STARLINK-50,2019-029BC,2019-05-24,2020-09-17,181.0,169.0,6.789869952087611,Deorbited
44286,STARLINK-75,2019-029BD,2019-05-24,2021-03-28,171.0,162.0,6.789869952087611,Deorbited
44287,STARLINK-76,2019-029BE,2019-05-24,2021-09-26,159.0,154.0,6.789869952087611,Deorbited
44288,STARLINK-79,2019-029BF,2019-05-24,2020-10-03,186.0,171.0,6.789869952087611,Deorbited
44289,STARLINK-48,2019-029BG,2019-05-24,2021-04-18,176.0,165.0,6.789869952087611,Deorbited
44290,STARLINK-78,2019-029BH,2019-05-24,2020-09-16,195.0,182.0,6.789869952087611,Deorbited
44291,STARLINK-77,2019-029BJ,2019-05-24,2020-10-02,211.0,197.0,6.789869952087611,Deorbited
44292,STARLINK-81,2019-029BK,2019-05-24,2020-10-04,163.0,158.0,6.789869952087611,Deorbited
44293,STARLINK-74,2019-029BL,2019-05-24,2020-09-29,194.0,191.0,6.789869952087611,Deorbited
44294,STARLINK-53,2019-029BM,2019-05-24,2020-09-26,178.0,173.0,6.789869952087611,Deorbited
44713,STARLINK-1007,2019-074A,2019-11-11,2024-10-02,198.0,187.0,6.321697467488022,Deorbited
44715,STARLINK-1009,2019-074C,2019-11-11,2025-02-21,166.0,160.0,6.321697467488022,Deorbited
44716,STARLINK-1010,2019-074D,2019-11-11,2025-11-15,155.0,153.0,6.321697467488022,Deorbited
44717,STARLINK-1011,2019-074E,2019-11-11,2025-12-06,157.0,148.0,6.321697467488022,Deorbited
44719,STARLINK-1013,2019-074G,2019-11-11,2025-09-01,148.0,138.0,6.321697467488022,Deorbited
44720,STARLINK-1014,2019-074H,2019-11-11,2025-07-15,159.0,147.0,6.321697467488022,Deorbited
44721,STARLINK-1015,2019-074J,2019-11-11,2025-10-04,166.0,161.0,6.321697467488022,Deorbited
44722,STARLINK-1016,2019-074K,2019-11-11,2023-02-09,192.0,182.0,6.321697467488022,Deorbited
44726,STARLINK-1021,2019-074P,2019-11-11,2025-10-11,158.0,153.0,6.321697467488022,Deorbited
44727,STARLINK-1022,2019-074Q,2019-11-11,2023-07-29,155.0,124.0,6.321697467488022,Deorbited
44728,STARLINK-1023,2019-074R,2019-11-11,2021-12-20,204.0,188.0,6.321697467488022,Deorbited
44729,STARLINK-1024,2019-074S,2019-11-11,2024-03-28,164.0,151.0,6.321697467488022,Deorbited
44730,STARLINK-1025,2019-074T,2019-11-11,2021-08-17,192.0,168.0,6.321697467488022,Deorbited
44731,STARLINK-1026,2019-074U,2019-11-11,2023-09-22,176.0,170.0,6.321697467488022,Deorbited
44732,STARLINK-1027,2019-074V,2019-11-11,2025-04-27,150.0,145.0,6.321697467488022,Deorbited
44733,STARLINK-1028,2019-074W,2019-11-11,2025-02-14,159.0,152.0,6.321697467488022,Deorbited
44734,STARLINK-1029,2019-074X,2019-11-11,2025-10-18,157.0,151.0,6.321697467488022,Deorbited
44735,STARLINK-1030,2019-074Y,2019-11-11,2025-09-19,152.0,143.0,6.321697467488022,Deorbited
44737,STARLINK-1032,2019-074AA,2019-11-11,2025-03-26,174.0,168.0,6.321697467488022,Deorbited
44738,STARLINK-1033,2019-074AB,2019-11-11,2023-10-08,187.0,177.0,6.321697467488022,Deorbited
44739,STARLINK-1034,2019-074AC,2019-11-11,2023-09-11,185.0,160.0,6.321697467488022,Deorbited
44740,STARLINK-1035,2019-074AD,2019-11-11,2025-04-12,148.0,144.0,6.321697467488022,Deorbited
44742,STARLINK-1037,2019-074AF,2019-11-11,2023-05-13,166.0,141.0,6.321697467488022,Deorbited
44743,STARLINK-1038,2019-074AG,2019-11-11,2025-02-08,168.0,167.0,6.321697467488022,Deorbited
44745,STARLINK-1040,2019-074AJ,2019-11-11,2020-09-03,137.0,128.0,6.321697467488022,Deorbited
44746,STARLINK-1041,2019-074AK,2019-11-11,2024-09-07,252.0,240.0,6.321697467488022,Deorbited
44749,STARLINK-1044,2019-074AN,2019-11-11,2021-10-15,186.0,182.0,6.321697467488022,Deorbited
44750,STARLINK-1045,2019-074AP,2019-11-11,2021-04-23,174.0,167.0,6.321697467488022,Deorbited
44754,STARLINK-1049,2019-074AT,2019-11-11,2023-10-27,184.0,180.0,6.321697467488022,Deorbited
44755,STARLINK-1050,2019-074AU,2019-11-11,2022-03-27,155.0,150.0,6.321697467488022,Deorbited
44756,STARLINK-1051,2019-074AV,2019-11-11,2021-12-20,199.0,191.0,6.321697467488022,Deorbited
44757,STARLINK-1052,2019-074AW,2019-11-11,2025-03-17,189.0,186.0,6.321697467488022,Deorbited
44759,STARLINK-1054,2019-074AY,2019-11-11,2025-11-20,161.0,155.0,6.321697467488022,Deorbited
44760,STARLINK-1055,2019-074AZ,2019-11-11,2025-01-12,146.0,141.0,6.321697467488022,Deorbited
44761,STARLINK-1056,2019-074BA,2019-11-11,2025-11-08,157.0,151.0,6.321697467488022,Deorbited
44762,STARLINK-1057,2019-074BB,2019-11-11,2025-10-04,157.0,151.0,6.321697467488022,Deorbited
44763,STARLINK-1058,2019-074BC,2019-11-11,2025-04-04,157.0,148.0,6.321697467488022,Deorbited
44764,STARLINK-1059,2019-074BD,2019-11-11,2024-12-08,145.0,141.0,6.321697467488022,Deorbited
44765,STARLINK-1060,2019-074BE,2019-11-11,2026-02-14,171.0,165.0,6.321697467488022,Deorbited
44766,STARLINK-1061,2019-074BF,2019-11-11,2025-02-07,159.0,152.0,6.321697467488022,Deorbited
44767,STARLINK-1062,2019-074BG,2019-11-11,2025-03-29,152.0,142.0,6.321697467488022,Deorbited
44769,STARLINK-1064,2019-074BJ,2019-11-11,2022-02-11,183.0,179.0,6.321697467488022,Deorbited
44770,STARLINK-1065,2019-074BK,2019-11-11,2023-04-21,177.0,167.0,6.321697467488022,Deorbited
44914,STARLINK-1073,2020-001A,2020-01-07,2025-04-22,148.0,137.0,6.165639972621492,Deorbited
44915,STARLINK-1084,2020-001B,2020-01-07,2025-02-14,149.0,141.0,6.165639972621492,Deorbited
44916,STARLINK-1097,2020-001C,2020-01-07,2021-12-13,183.0,177.0,6.165639972621492,Deorbited
44917,STARLINK-1098,2020-001D,2020-01-07,2025-09-14,154.0,148.0,6.165639972621492,Deorbited
44918,STARLINK-1099,2020-001E,2020-01-07,2024-08-18,305.0,298.0,6.165639972621492,Deorbited
44919,STARLINK-1101,2020-001F,2020-01-07,2021-11-23,196.0,185.0,6.165639972621492,Deorbited
44920,STARLINK-1102,2020-001G,2020-01-07,2025-03-17,158.0,150.0,6.165639972621492,Deorbited
44921,STARLINK-1103,2020-001H,2020-01-07,2025-04-30,169.0,157.0,6.165639972621492,Deorbited
44922,STARLINK-1104,2020-001J,2020-01-07,2025-09-12,177.0,174.0,6.165639972621492,Deorbited
44923,STARLINK-1106,2020-001K,2020-01-07,2025-05-04,188.0,178.0,6.165639972621492,Deorbited
44924,STARLINK-1111,2020-001L,2020-01-07,2024-07-27,167.0,158.0,6.165639972621492,Deorbited
44926,STARLINK-1113,2020-001N,2020-01-07,2024-09-21,177.0,169.0,6.165639972621492,Deorbited
44928,STARLINK-1119,2020-001Q,2020-01-07,2024-05-15,198.0,188.0,6.165639972621492,Deorbited
44929,STARLINK-1121,2020-001R,2020-01-07,2023-03-09,206.0,199.0,6.165639972621492,Deorbited
44931,STARLINK-1128,2020-001T,2020-01-07,2024-08-09,302.0,288.0,6.165639972621492,Deorbited
44932,STARLINK-1130,2020-001U,2020-01-07,2025-07-20,148.0,142.0,6.165639972621492,Deorbited
44933,STARLINK-1144,2020-001V,2020-01-07,2026-02-14,164.0,156.0,6.165639972621492,Deorbited
44934,STARLINK-1071,2020-001W,2020-01-07,2025-09-16,211.0,202.0,6.165639972621492,Deorbited
44935,STARLINK-1072,2020-001X,2020-01-07,2021-11-23,180.0,171.0,6.165639972621492,Deorbited
44936,STARLINK-1078,2020-001Y,2020-01-07,2021-10-18,188.0,179.0,6.165639972621492,Deorbited
44937,STARLINK-1079,2020-001Z,2020-01-07,2025-08-11,155.0,141.0,6.165639972621492,Deorbited
44938,STARLINK-1082,2020-001AA,2020-01-07,2024-08-21,318.0,311.0,6.165639972621492,Deorbited
44939,STARLINK-1083,2020-001AB,2020-01-07,2024-08-27,192.0,188.0,6.165639972621492,Deorbited
44940,STARLINK-1091,2020-001AC,2020-01-07,2025-11-09,183.0,177.0,6.165639972621492,Deorbited
44942,STARLINK-1096,2020-001AE,2020-01-07,2025-11-28,152.0,146.0,6.165639972621492,Deorbited
44943,STARLINK-1100,2020-001AF,2020-01-07,2024-08-17,296.0,289.0,6.165639972621492,Deorbited
44944,STARLINK-1108,2020-001AG,2020-01-07,2024-10-16,200.0,186.0,6.165639972621492,Deorbited
44945,STARLINK-1109,2020-001AH,2020-01-07,2025-05-29,149.0,139.0,6.165639972621492,Deorbited
44946,STARLINK-1110,2020-001AJ,2020-01-07,2024-04-11,217.0,214.0,6.165639972621492,Deorbited
44947,STARLINK-1116,2020-001AK,2020-01-07,2023-06-09,155.0,143.0,6.165639972621492,Deorbited
44948,STARLINK-1118,2020-001AL,2020-01-07,2020-04-02,188.0,179.0,6.165639972621492,Deorbited
44950,STARLINK-1125,2020-001AN,2020-01-07,2023-07-09,149.0,138.0,6.165639972621492,Deorbited
44951,STARLINK-1126,2020-001AP,2020-01-07,2024-05-15,195.0,188.0,6.165639972621492,Deorbited
44952,STARLINK-1117,2020-001AQ,2020-01-07,2025-06-01,155.0,147.0,6.165639972621492,Deorbited
44953,STARLINK-1124,2020-001AR,2020-01-07,2023-12-30,184.0,177.0,6.165639972621492,Deorbited
44954,STARLINK-1066,2020-001AS,2020-01-07,2025-09-23,153.0,147.0,6.165639972621492,Deorbited
44955,STARLINK-1069,2020-001AT,2020-01-07,2023-12-15,204.0,201.0,6.165639972621492,Deorbited
44956,STARLINK-1070,2020-001AU,2020-01-07,2023-12-22,193.0,182.0,6.165639972621492,Deorbited
44957,STARLINK-1074,2020-001AV,2020-01-07,2023-09-29,203.0,200.0,6.165639972621492,Deorbited
44958,STARLINK-1075,2020-001AW,2020-01-07,2021-07-29,155.0,154.0,6.165639972621492,Deorbited
44959,STARLINK-1076,2020-001AX,2020-01-07,2025-03-22,211.0,208.0,6.165639972621492,Deorbited
44960,STARLINK-1077,2020-001AY,2020-01-07,2020-11-09,196.0,187.0,6.165639972621492,Deorbited
44962,STARLINK-1081,2020-001BA,2020-01-07,2021-09-30,183.0,171.0,6.165639972621492,Deorbited
44963,STARLINK-1085,2020-001BB,2020-01-07,2023-04-04,176.0,166.0,6.165639972621492,Deorbited
44964,STARLINK-1086,2020-001BC,2020-01-07,2024-02-03,189.0,181.0,6.165639972621492,Deorbited
44965,STARLINK-1087,2020-001BD,2020-01-07,2020-05-29,162.0,150.0,6.165639972621492,Deorbited
44966,STARLINK-1088,2020-001BE,2020-01-07,2025-04-21,154.0,148.0,6.165639972621492,Deorbited
44967,STARLINK-1089,2020-001BF,2020-01-07,2024-10-15,234.0,222.0,6.165639972621492,Deorbited
44969,STARLINK-1092,2020-001BH,2020-01-07,2025-07-19,149.0,142.0,6.165639972621492,Deorbited
44970,STARLINK-1093,2020-001BJ,2020-01-07,2025-08-11,154.0,143.0,6.165639972621492,Deorbited
44971,STARLINK-1095,2020-001BK,2020-01-07,2021-09-20,186.0,172.0,6.165639972621492,Deorbited
44972,STARLINK-1107,2020-001BL,2020-01-07,2025-12-13,169.0,163.0,6.165639972621492,Deorbited
44973,STARLINK-1115,2020-001BM,2020-01-07,2025-09-11,159.0,152.0,6.165639972621492,Deorbited
45045,STARLINK-1120,2020-006B,2020-01-29,2024-06-24,194.0,192.0,6.105407255304586,Deorbited
45046,STARLINK-1129,2020-006C,2020-01-29,2023-04-27,207.0,185.0,6.105407255304586,Deorbited
45049,STARLINK-1135,2020-006F,2020-01-29,2024-12-15,156.0,148.0,6.105407255304586,Deorbited
45050,STARLINK-1140,2020-006G,2020-01-29,2024-08-14,298.0,290.0,6.105407255304586,Deorbited
45051,STARLINK-1141,2020-006H,2020-01-29,2023-05-30,165.0,151.0,6.105407255304586,Deorbited
45052,STARLINK-1148,2020-006J,2020-01-29,2025-07-28,140.0,133.0,6.105407255304586,Deorbited
45053,STARLINK-1155,2020-006K,2020-01-29,2024-09-12,214.0,198.0,6.105407255304586,Deorbited
45055,STARLINK-1157,2020-006M,2020-01-29,2020-10-22,159.0,154.0,6.105407255304586,Deorbited
45056,STARLINK-1158,2020-006N,2020-01-29,2020-12-05,194.0,184.0,6.105407255304586,Deorbited
45058,STARLINK-1162,2020-006Q,2020-01-29,2025-04-27,147.0,146.0,6.105407255304586,Deorbited
45059,STARLINK-1165,2020-006R,2020-01-29,2024-08-09,288.0,278.0,6.105407255304586,Deorbited
45063,STARLINK-1178,2020-006V,2020-01-29,2021-10-31,194.0,180.0,6.105407255304586,Deorbited
45065,STARLINK-1139,2020-006X,2020-01-29,2024-12-05,144.0,139.0,6.105407255304586,Deorbited
45066,STARLINK-1145,2020-006Y,2020-01-29,2025-01-29,573.0,0.0,6.105407255304586,Deorbited
45067,STARLINK-1150,2020-006Z,2020-01-29,2025-10-06,177.0,168.0,6.105407255304586,Deorbited
45068,STARLINK-1161,2020-006AA,2020-01-29,2025-07-17,149.0,141.0,6.105407255304586,Deorbited
45069,STARLINK-1163,2020-006AB,2020-01-29,2021-08-19,163.0,154.0,6.105407255304586,Deorbited
45070,STARLINK-1164,2020-006AC,2020-01-29,2021-07-30,165.0,160.0,6.105407255304586,Deorbited
45073,STARLINK-1170,2020-006AF,2020-01-29,2025-06-16,156.0,144.0,6.105407255304586,Deorbited
45075,STARLINK-1174,2020-006AH,2020-01-29,2025-05-13,152.0,145.0,6.105407255304586,Deorbited
45076,STARLINK-1180,2020-006AJ,2020-01-29,2024-08-17,309.0,298.0,6.105407255304586,Deorbited
45077,STARLINK-1182,2020-006AK,2020-01-29,2022-04-08,199.0,194.0,6.105407255304586,Deorbited
45078,STARLINK-1177,2020-006AL,2020-01-29,2025-02-22,203.0,198.0,6.105407255304586,Deorbited
45079,STARLINK-1149,2020-006AM,2020-01-29,2024-06-29,192.0,185.0,6.105407255304586,Deorbited
45082,STARLINK-1160,2020-006AQ,2020-01-29,2024-09-12,219.0,206.0,6.105407255304586,Deorbited
45083,STARLINK-1190,2020-006AR,2020-01-29,2025-11-26,155.0,150.0,6.105407255304586,Deorbited
45084,STARLINK-1173,2020-006AS,2020-01-29,2025-10-30,165.0,161.0,6.105407255304586,Deorbited
45085,STARLINK-1179,2020-006AT,2020-01-29,2025-10-05,163.0,157.0,6.105407255304586,Deorbited
45086,STARLINK-1181,2020-006AU,2020-01-29,2023-05-18,184.0,167.0,6.105407255304586,Deorbited
45089,STARLINK-1136,2020-006AX,2020-01-29,2025-01-17,149.0,142.0,6.105407255304586,Deorbited
45090,STARLINK-1176,2020-006AY,2020-01-29,2025-11-03,161.0,158.0,6.105407255304586,Deorbited
45091,STARLINK-1127,2020-006AZ,2020-01-29,2021-08-26,202.0,183.0,6.105407255304586,Deorbited
45092,STARLINK-1137,2020-006BA,2020-01-29,2025-04-17,227.0,213.0,6.105407255304586,Deorbited
45093,STARLINK-1142,2020-006BB,2020-01-29,2025-12-26,161.0,152.0,6.105407255304586,Deorbited
45094,STARLINK-1146,2020-006BC,2020-01-29,2025-10-04,168.0,161.0,6.105407255304586,Deorbited
45095,STARLINK-1147,2020-006BD,2020-01-29,2025-10-16,163.0,153.0,6.105407255304586,Deorbited
45097,STARLINK-1175,2020-006BF,2020-01-29,2021-03-19,183.0,169.0,6.105407255304586,Deorbited
45099,STARLINK-1186,2020-006BH,2020-01-29,2025-02-13,160.0,155.0,6.105407255304586,Deorbited
45101,STARLINK-1194,2020-006BK,2020-01-29,2024-07-30,154.0,143.0,6.105407255304586,Deorbited
45102,STARLINK-1195,2020-006BL,2020-01-29,2024-02-15,163.0,156.0,6.105407255304586,Deorbited
45103,STARLINK-1196,2020-006BM,2020-01-29,2024-08-25,292.0,284.0,6.105407255304586,Deorbited
45178,STARLINK-1138,2020-012A,2020-02-17,2025-01-24,148.0,143.0,6.053388090349076,Deorbited
45180,STARLINK-1192,2020-012C,2020-02-17,2023-10-06,188.0,154.0,6.053388090349076,Deorbited
45181,STARLINK-1200,2020-012D,2020-02-17,2025-09-11,151.0,142.0,6.053388090349076,Deorbited
45182,STARLINK-1201,2020-012E,2020-02-17,2025-09-26,180.0,176.0,6.053388090349076,Deorbited
45184,STARLINK-1205,2020-012G,2020-02-17,2025-03-25,199.0,195.0,6.053388090349076,Deorbited
45186,STARLINK-1224,2020-012J,2020-02-17,2025-09-23,155.0,151.0,6.053388090349076,Deorbited
45188,STARLINK-1228,2020-012L,2020-02-17,2025-09-15,184.0,178.0,6.053388090349076,Deorbited
45191,STARLINK-1236,2020-012P,2020-02-17,2025-02-07,164.0,159.0,6.053388090349076,Deorbited
45192,STARLINK-1237,2020-012Q,2020-02-17,2025-09-17,158.0,150.0,6.053388090349076,Deorbited
45193,STARLINK-1239,2020-012R,2020-02-17,2024-08-10,290.0,285.0,6.053388090349076,Deorbited
45194,STARLINK-1240,2020-012S,2020-02-17,2025-10-01,157.0,153.0,6.053388090349076,Deorbited
45195,STARLINK-1241,2020-012T,2020-02-17,2023-07-16,152.0,137.0,6.053388090349076,Deorbited
45196,STARLINK-1244,2020-012U,2020-02-17,2025-09-27,169.0,166.0,6.053388090349076,Deorbited
45199,STARLINK-1197,2020-012X,2020-02-17,2024-09-07,238.0,231.0,6.053388090349076,Deorbited
45200,STARLINK-1198,2020-012Y,2020-02-17,2021-07-31,185.0,168.0,6.053388090349076,Deorbited
45202,STARLINK-1203,2020-012AA,2020-02-17,2023-04-20,170.0,161.0,6.053388090349076,Deorbited
45203,STARLINK-1204,2020-012AB,2020-02-17,2022-01-21,207.0,197.0,6.053388090349076,Deorbited
45204,STARLINK-1206,2020-012AC,2020-02-17,2025-09-25,159.0,148.0,6.053388090349076,Deorbited
45205,STARLINK-1208,2020-012AD,2020-02-17,2025-10-02,175.0,170.0,6.053388090349076,Deorbited
45207,STARLINK-1210,2020-012AF,2020-02-17,2026-03-04,166.0,157.0,6.053388090349076,Deorbited
45208,STARLINK-1211,2020-012AG,2020-02-17,2023-12-06,184.0,182.0,6.053388090349076,Deorbited
45209,STARLINK-1218,2020-012AH,2020-02-17,2022-10-15,176.0,175.0,6.053388090349076,Deorbited
45210,STARLINK-1219,2020-012AJ,2020-02-17,2025-09-04,154.0,147.0,6.053388090349076,Deorbited
45211,STARLINK-1220,2020-012AK,2020-02-17,2020-02-29,361.0,324.0,6.053388090349076,Deorbited
45213,STARLINK-1232,2020-012AM,2020-02-17,2023-12-13,156.0,149.0,6.053388090349076,Deorbited
45214,STARLINK-1233,2020-012AN,2020-02-17,2024-09-07,261.0,253.0,6.053388090349076,Deorbited
45215,STARLINK-1245,2020-012AP,2020-02-17,2024-06-25,223.0,210.0,6.053388090349076,Deorbited
45216,STARLINK-1254,2020-012AQ,2020-02-17,2021-11-27,170.0,158.0,6.053388090349076,Deorbited
45218,STARLINK-1105,2020-012AS,2020-02-17,2021-06-16,168.0,158.0,6.053388090349076,Deorbited
45219,STARLINK-1187,2020-012AT,2020-02-17,2025-06-27,154.0,140.0,6.053388090349076,Deorbited
45220,STARLINK-1188,2020-012AU,2020-02-17,2021-12-25,205.0,198.0,6.053388090349076,Deorbited
45221,STARLINK-1189,2020-012AV,2020-02-17,2025-04-01,205.0,201.0,6.053388090349076,Deorbited
45224,STARLINK-1214,2020-012AY,2020-02-17,2022-06-07,202.0,192.0,6.053388090349076,Deorbited
45226,STARLINK-1217,2020-012BA,2020-02-17,2025-10-20,157.0,149.0,6.053388090349076,Deorbited
45231,STARLINK-1229,2020-012BF,2020-02-17,2022-10-23,169.0,159.0,6.053388090349076,Deorbited
45232,STARLINK-1235,2020-012BG,2020-02-17,2025-04-10,151.0,144.0,6.053388090349076,Deorbited
45233,STARLINK-1238,2020-012BH,2020-02-17,2025-10-05,154.0,150.0,6.053388090349076,Deorbited
45234,STARLINK-1243,2020-012BJ,2020-02-17,2024-09-01,277.0,263.0,6.053388090349076,Deorbited
45236,STARLINK-1247,2020-012BL,2020-02-17,2025-10-08,165.0,158.0,6.053388090349076,Deorbited
45362,STARLINK-1306,2020-019C,2020-03-18,2026-01-14,147.0,140.0,5.971252566735113,Deorbited
45363,STARLINK-1311,2020-019D,2020-03-18,2020-09-25,182.0,172.0,5.971252566735113,Deorbited
45364,STARLINK-1313,2020-019E,2020-03-18,2024-11-29,185.0,185.0,5.971252566735113,Deorbited
45365,STARLINK-1317,2020-019F,2020-03-18,2023-11-14,155.0,151.0,5.971252566735113,Deorbited
45371,STARLINK-1287,2020-019M,2020-03-18,2024-08-17,315.0,302.0,5.971252566735113,Deorbited
45372,STARLINK-1288,2020-019N,2020-03-18,2024-09-07,239.0,227.0,5.971252566735113,Deorbited
